id,from_addr,to_addr,bg_id,county,state_or_territory,fullname,bg_smoke_risk,bg_pop_risk,bg_pop,place_id
2375880,1,199,060750156001,San Francisco,California,Beaumont Ave,0.65330316093003932777,0.18500578894674737499,76,0667000
2375879,2,198,060750156001,San Francisco,California,Beaumont Ave,0.65330316093003932777,0.18500578894674737499,76,0667000
2385005,1,199,060750615001,San Francisco,California,Beale St,0.47806235067846898218,0.04615167237935582860,84,0667000
2385004,2,198,060750615001,San Francisco,California,Beale St,0.47806235067846898218,0.04615167237935582860,84,0667000
2385003,1,99,060750615001,San Francisco,California,Annie St,0.47806235067846898218,0.04615167237935582860,84,0667000
2385002,2,98,060750615001,San Francisco,California,Annie St,0.47806235067846898218,0.04615167237935582860,84,0667000
2385001,1,199,060750615001,San Francisco,California,Fremont St,0.47806235067846898218,0.04615167237935582860,84,0667000
2385000,2,198,060750615001,San Francisco,California,Fremont St,0.47806235067846898218,0.04615167237935582860,84,0667000
2384999,1,99,060750615001,San Francisco,California,Anthony St,0.47806235067846898218,0.04615167237935582860,84,0667000
2384998,2,98,060750615001,San Francisco,California,Anthony St,0.47806235067846898218,0.04615167237935582860,84,0667000
2384997,19,199,060750615001,San Francisco,California,4th St,0.47806235067846898218,0.04615167237935582860,84,0667000
2384996,1,99,060750615001,San Francisco,California,Ecker Pl,0.47806235067846898218,0.04615167237935582860,84,0667000
2384995,2,98,060750615001,San Francisco,California,Ecker Pl,0.47806235067846898218,0.04615167237935582860,84,0667000
2384994,1,199,060750615001,San Francisco,California,New Montgomery St,0.47806235067846898218,0.04615167237935582860,84,0667000
2384993,2,998,060750615001,San Francisco,California,New Montgomery St,0.47806235067846898218,0.04615167237935582860,84,0667000
2384992,1,199,060750615001,San Francisco,California,Minna St,0.47806235067846898218,0.04615167237935582860,84,0667000
2384991,2,198,060750615001,San Francisco,California,Minna St,0.47806235067846898218,0.04615167237935582860,84,0667000
2384990,2,648,060750615001,San Francisco,California,Howard St,0.47806235067846898218,0.04615167237935582860,84,0667000
2384989,1,99,060750615001,San Francisco,California,Shaw Aly,0.47806235067846898218,0.04615167237935582860,84,0667000
2384988,2,98,060750615001,San Francisco,California,Shaw Aly,0.47806235067846898218,0.04615167237935582860,84,0667000
2384987,1,199,060750615001,San Francisco,California,3rd St,0.47806235067846898218,0.04615167237935582860,84,0667000
2384986,2,198,060750615001,San Francisco,California,3rd St,0.47806235067846898218,0.04615167237935582860,84,0667000
2384985,1,199,060750615001,San Francisco,California,Natoma St,0.47806235067846898218,0.04615167237935582860,84,0667000
2384984,2,198,060750615001,San Francisco,California,Natoma St,0.47806235067846898218,0.04615167237935582860,84,0667000
2384983,1,99,060750615001,San Francisco,California,Elim St,0.47806235067846898218,0.04615167237935582860,84,0667000
2384982,2,98,060750615001,San Francisco,California,Elim St,0.47806235067846898218,0.04615167237935582860,84,0667000
2384981,1,299,060750615001,San Francisco,California,Stevenson St,0.47806235067846898218,0.04615167237935582860,84,0667000
2384980,2,298,060750615001,San Francisco,California,Stevenson St,0.47806235067846898218,0.04615167237935582860,84,0667000
2384979,1,199,060750615001,San Francisco,California,2nd St,0.47806235067846898218,0.04615167237935582860,84,0667000
2384978,2,198,060750615001,San Francisco,California,2nd St,0.47806235067846898218,0.04615167237935582860,84,0667000
2384977,1,199,060750615001,San Francisco,California,1st St,0.47806235067846898218,0.04615167237935582860,84,0667000
2384976,2,198,060750615001,San Francisco,California,1st St,0.47806235067846898218,0.04615167237935582860,84,0667000
2384975,35,799,060750615001,San Francisco,California,Mission St,0.47806235067846898218,0.04615167237935582860,84,0667000
2384974,36,798,060750615001,San Francisco,California,Mission St,0.47806235067846898218,0.04615167237935582860,84,0667000
2384973,1,199,060750615001,San Francisco,California,Spear St,0.47806235067846898218,0.04615167237935582860,84,0667000
2384972,2,198,060750615001,San Francisco,California,Spear St,0.47806235067846898218,0.04615167237935582860,84,0667000
2384971,1,99,060750615001,San Francisco,California,Aldrich Aly,0.47806235067846898218,0.04615167237935582860,84,0667000
2384970,2,98,060750615001,San Francisco,California,Aldrich Aly,0.47806235067846898218,0.04615167237935582860,84,0667000
2384969,1,199,060750615001,San Francisco,California,Main St,0.47806235067846898218,0.04615167237935582860,84,0667000
2384968,2,198,060750615001,San Francisco,California,Main St,0.47806235067846898218,0.04615167237935582860,84,0667000
2384967,207-1500,207-1598,060750615001,San Francisco,California,Market St,0.47806235067846898218,0.04615167237935582860,84,0667000
2384966,1,831,060750615001,San Francisco,California,Market St,0.47806235067846898218,0.04615167237935582860,84,0667000
2384965,1,299,060750615001,San Francisco,California,Jessie St,0.47806235067846898218,0.04615167237935582860,84,0667000
2384964,2,298,060750615001,San Francisco,California,Jessie St,0.47806235067846898218,0.04615167237935582860,84,0667000
2384963,101,299,060750615001,San Francisco,California,Steuart St,0.47806235067846898218,0.04615167237935582860,84,0667000
2384962,2,198,060750615001,San Francisco,California,Steuart St,0.47806235067846898218,0.04615167237935582860,84,0667000
2384961,1,99,060750615001,San Francisco,California,Ecker St,0.47806235067846898218,0.04615167237935582860,84,0667000
2384960,2,98,060750615001,San Francisco,California,Ecker St,0.47806235067846898218,0.04615167237935582860,84,0667000
2384959,1,99,060750615001,San Francisco,California,Opera Aly,0.47806235067846898218,0.04615167237935582860,84,0667000
2384958,2,98,060750615001,San Francisco,California,Opera Aly,0.47806235067846898218,0.04615167237935582860,84,0667000
2374840,977,999,060750119011,San Francisco,California,Taylor St,0.64149779289332935416,0.28294485000610308010,72,0667000
2374839,1101,1299,060750119011,San Francisco,California,California St,0.64149779289332935416,0.28294485000610308010,72,0667000
2374838,1001,1099,060750119011,San Francisco,California,Jones St,0.64149779289332935416,0.28294485000610308010,72,0667000
2374837,1000,1098,060750119011,San Francisco,California,Jones St,0.64149779289332935416,0.28294485000610308010,72,0667000
2374836,1000,1112,060750119011,San Francisco,California,Pine St,0.64149779289332935416,0.28294485000610308010,72,0667000
2383514,2651,3099,060750353001,San Francisco,California,Rivera St,0.66210453493470622146,0.32563488342355350058,36,0667000
2383513,2650,3098,060750353001,San Francisco,California,Rivera St,0.66210453493470622146,0.32563488342355350058,36,0667000
2383512,2101,2299,060750353001,San Francisco,California,40th Ave,0.66210453493470622146,0.32563488342355350058,36,0667000
2383511,2,2298,060750353001,San Francisco,California,40th Ave,0.66210453493470622146,0.32563488342355350058,36,0667000
2383510,1900,2298,060750353001,San Francisco,California,Sunset Blvd,0.66210453493470622146,0.32563488342355350058,36,0667000
2383509,2101,2299,060750353001,San Francisco,California,39th Ave,0.66210453493470622146,0.32563488342355350058,36,0667000
2383508,2100,2298,060750353001,San Francisco,California,39th Ave,0.66210453493470622146,0.32563488342355350058,36,0667000
2383507,2701,3199,060750353001,San Francisco,California,Quintara St,0.66210453493470622146,0.32563488342355350058,36,0667000
2383506,2700,3198,060750353001,San Francisco,California,Quintara St,0.66210453493470622146,0.32563488342355350058,36,0667000
2383505,2201,2299,060750353001,San Francisco,California,38th Ave,0.66210453493470622146,0.32563488342355350058,36,0667000
2383504,2200,2298,060750353001,San Francisco,California,38th Ave,0.66210453493470622146,0.32563488342355350058,36,0667000
2383503,1901,2299,060750353001,San Francisco,California,37th Ave,0.66210453493470622146,0.32563488342355350058,36,0667000
2383502,1900,2298,060750353001,San Francisco,California,37th Ave,0.66210453493470622146,0.32563488342355350058,36,0667000
2383501,1900,2298,060750353001,San Francisco,California,41st Ave,0.66210453493470622146,0.32563488342355350058,36,0667000
2383500,3201,3299,060750353001,San Francisco,California,Pacheco St,0.66210453493470622146,0.32563488342355350058,36,0667000
2383499,3200,3298,060750353001,San Francisco,California,Pacheco St,0.66210453493470622146,0.32563488342355350058,36,0667000
2383498,2550,2998,060750353001,San Francisco,California,Santiago St,0.66210453493470622146,0.32563488342355350058,36,0667000
2383497,2941,3399,060750353001,San Francisco,California,Ortega St,0.66210453493470622146,0.32563488342355350058,36,0667000
2380597,201,399,060750263022,San Francisco,California,Chicago Way,0.49802721403391996764,0.26685243118763400214,97,0667000
2380596,200,398,060750263022,San Francisco,California,Chicago Way,0.49802721403391996764,0.26685243118763400214,97,0667000
2380595,1,399,060750263022,San Francisco,California,Naylor St,0.49802721403391996764,0.26685243118763400214,97,0667000
2380594,2,398,060750263022,San Francisco,California,Naylor St,0.49802721403391996764,0.26685243118763400214,97,0667000
2380593,2,198,060750263022,San Francisco,California,S Hill Blvd,0.49802721403391996764,0.26685243118763400214,97,0667000
2380592,501,699,060750263022,San Francisco,California,Rolph St,0.49802721403391996764,0.26685243118763400214,97,0667000
2380591,500,698,060750263022,San Francisco,California,Rolph St,0.49802721403391996764,0.26685243118763400214,97,0667000
2380590,301,799,060750263022,San Francisco,California,Cordova St,0.49802721403391996764,0.26685243118763400214,97,0667000
2380589,300,798,060750263022,San Francisco,California,Cordova St,0.49802721403391996764,0.26685243118763400214,97,0667000
2380588,2,198,060750263022,San Francisco,California,Baltimore Way,0.49802721403391996764,0.26685243118763400214,97,0667000
2380587,901,1149,060750263022,San Francisco,California,Munich St,0.49802721403391996764,0.26685243118763400214,97,0667000
2380586,101,199,060750263022,San Francisco,California,Drake St,0.49802721403391996764,0.26685243118763400214,97,0667000
2380585,1,299,060750263022,San Francisco,California,Winding Way,0.49802721403391996764,0.26685243118763400214,97,0667000
2380584,2,298,060750263022,San Francisco,California,Winding Way,0.49802721403391996764,0.26685243118763400214,97,0667000
2380583,635,999,060750263022,San Francisco,California,Prague St,0.49802721403391996764,0.26685243118763400214,97,0667000
2380582,650,998,060750263022,San Francisco,California,Prague St,0.49802721403391996764,0.26685243118763400214,97,0667000
2381407,2301,2399,060750304005,San Francisco,California,14th Ave,0.51012124787311645913,0.29721965911662710564,63,0667000
2381406,2301,2399,060750304005,San Francisco,California,18th Ave,0.51012124787311645913,0.29721965911662710564,63,0667000
2381405,2300,2398,060750304005,San Francisco,California,18th Ave,0.51012124787311645913,0.29721965911662710564,63,0667000
2381404,400,898,060750304005,San Francisco,California,Taraval St,0.51012124787311645913,0.29721965911662710564,63,0667000
2381403,2301,2399,060750304005,San Francisco,California,17th Ave,0.51012124787311645913,0.29721965911662710564,63,0667000
2381402,2300,2398,060750304005,San Francisco,California,17th Ave,0.51012124787311645913,0.29721965911662710564,63,0667000
2381401,2301,2399,060750304005,San Francisco,California,16th Ave,0.51012124787311645913,0.29721965911662710564,63,0667000
2381400,2300,2398,060750304005,San Francisco,California,16th Ave,0.51012124787311645913,0.29721965911662710564,63,0667000
2381399,2300,2398,060750304005,San Francisco,California,State Hwy 1,0.51012124787311645913,0.29721965911662710564,63,0667000
2381398,301,799,060750304005,San Francisco,California,Santiago St,0.51012124787311645913,0.29721965911662710564,63,0667000
2381397,2301,2399,060750304005,San Francisco,California,15th Ave,0.51012124787311645913,0.29721965911662710564,63,0667000
2381396,2300,2398,060750304005,San Francisco,California,15th Ave,0.51012124787311645913,0.29721965911662710564,63,0667000
2381395,2300,2398,060750304005,San Francisco,California,19th Ave,0.51012124787311645913,0.29721965911662710564,63,0667000
2381394,2301,2399,060750304005,San Francisco,California,Cecilia Ave,0.51012124787311645913,0.29721965911662710564,63,0667000
2381393,2300,2398,060750304005,San Francisco,California,Cecilia Ave,0.51012124787311645913,0.29721965911662710564,63,0667000
2375556,1901,2099,060750133002,San Francisco,California,Lyon St,0.75015550389157641500,0.17592275794764531930,101,0667000
2375555,3201,3599,060750133002,San Francisco,California,Clay St,0.75015550389157641500,0.17592275794764531930,101,0667000
2375554,3200,3598,060750133002,San Francisco,California,Clay St,0.75015550389157641500,0.17592275794764531930,101,0667000
2375553,3201,3599,060750133002,San Francisco,California,Washington St,0.75015550389157641500,0.17592275794764531930,101,0667000
2375552,201,399,060750133002,San Francisco,California,Laurel St,0.75015550389157641500,0.17592275794764531930,101,0667000
2375551,200,398,060750133002,San Francisco,California,Laurel St,0.75015550389157641500,0.17592275794764531930,101,0667000
2375550,201,399,060750133002,San Francisco,California,Walnut St,0.75015550389157641500,0.17592275794764531930,101,0667000
2375549,200,398,060750133002,San Francisco,California,Walnut St,0.75015550389157641500,0.17592275794764531930,101,0667000
2375548,200,398,060750133002,San Francisco,California,Locust St,0.75015550389157641500,0.17592275794764531930,101,0667000
2375547,201,399,060750133002,San Francisco,California,Presidio Ave,0.75015550389157641500,0.17592275794764531930,101,0667000
2375546,200,398,060750133002,San Francisco,California,Presidio Ave,0.75015550389157641500,0.17592275794764531930,101,0667000
2375545,3200,3598,060750133002,San Francisco,California,Sacramento St,0.75015550389157641500,0.17592275794764531930,101,0667000
2377809,3300,3398,060750209001,San Francisco,California,25th St,0.56220553091289118286,0.17567751294406080180,151,0667000
2377808,3201,3299,060750209001,San Francisco,California,23rd St,0.56220553091289118286,0.17567751294406080180,151,0667000
2377807,3200,3298,060750209001,San Francisco,California,23rd St,0.56220553091289118286,0.17567751294406080180,151,0667000
2377806,1,99,060750209001,San Francisco,California,Lilac St,0.56220553091289118286,0.17567751294406080180,151,0667000
2377805,2,98,060750209001,San Francisco,California,Lilac St,0.56220553091289118286,0.17567751294406080180,151,0667000
2377804,1218-101,1218-199,060750209001,San Francisco,California,S Van Ness Ave,0.56220553091289118286,0.17567751294406080180,151,0667000
2377803,1100,1398,060750209001,San Francisco,California,S Van Ness Ave,0.56220553091289118286,0.17567751294406080180,151,0667000
2377802,3101,3199,060750209001,San Francisco,California,22nd St,0.56220553091289118286,0.17567751294406080180,151,0667000
2377801,1,99,060750209001,San Francisco,California,Cypress St,0.56220553091289118286,0.17567751294406080180,151,0667000
2377800,2,98,060750209001,San Francisco,California,Cypress St,0.56220553091289118286,0.17567751294406080180,151,0667000
2377799,2601,2899,060750209001,San Francisco,California,Mission St,0.56220553091289118286,0.17567751294406080180,151,0667000
2377798,3201,3299,060750209001,San Francisco,California,24th St,0.56220553091289118286,0.17567751294406080180,151,0667000
2377797,3200,3298,060750209001,San Francisco,California,24th St,0.56220553091289118286,0.17567751294406080180,151,0667000
2377796,967-1,967-99,060750209001,San Francisco,California,Capp St,0.56220553091289118286,0.17567751294406080180,151,0667000
2377795,959B0,959B8,060750209001,San Francisco,California,Capp St,0.56220553091289118286,0.17567751294406080180,151,0667000
2377794,854-1,854-3,060750209001,San Francisco,California,Capp St,0.56220553091289118286,0.17567751294406080180,151,0667000
2377793,969-1,969-99,060750209001,San Francisco,California,Capp St,0.56220553091289118286,0.17567751294406080180,151,0667000
2377792,701,999,060750209001,San Francisco,California,Capp St,0.56220553091289118286,0.17567751294406080180,151,0667000
2377791,700,998,060750209001,San Francisco,California,Capp St,0.56220553091289118286,0.17567751294406080180,151,0667000
2379821,95,99,060750255006,San Francisco,California,Calvert Dr,0.73290516696627052442,0.23321267756851248414,106,0667000
2379820,94,98,060750255006,San Francisco,California,Calvert Dr,0.73290516696627052442,0.23321267756851248414,106,0667000
2379819,1,299,060750255006,San Francisco,California,Santa Ysabel Ave,0.73290516696627052442,0.23321267756851248414,106,0667000
2379818,2,298,060750255006,San Francisco,California,Santa Ysabel Ave,0.73290516696627052442,0.23321267756851248414,106,0667000
2379817,1,99,060750255006,San Francisco,California,Arago St,0.73290516696627052442,0.23321267756851248414,106,0667000
2379816,2,98,060750255006,San Francisco,California,Arago St,0.73290516696627052442,0.23321267756851248414,106,0667000
2379815,201,299,060750255006,San Francisco,California,Theresa St,0.73290516696627052442,0.23321267756851248414,106,0667000
2379814,200,298,060750255006,San Francisco,California,Theresa St,0.73290516696627052442,0.23321267756851248414,106,0667000
2379813,1,199,060750255006,San Francisco,California,Circular Ave,0.73290516696627052442,0.23321267756851248414,106,0667000
2379812,1,99,060750255006,San Francisco,California,Paulding St,0.73290516696627052442,0.23321267756851248414,106,0667000
2379811,2,98,060750255006,San Francisco,California,Paulding St,0.73290516696627052442,0.23321267756851248414,106,0667000
2379810,1,99,060750255006,San Francisco,California,Pilgram Ave,0.73290516696627052442,0.23321267756851248414,106,0667000
2379809,2,98,060750255006,San Francisco,California,Pilgram Ave,0.73290516696627052442,0.23321267756851248414,106,0667000
2379808,4801,5099,060750255006,San Francisco,California,I- 280,0.73290516696627052442,0.23321267756851248414,106,0667000
2379807,200,598,060750255006,San Francisco,California,San Juan Ave,0.73290516696627052442,0.23321267756851248414,106,0667000
2379806,1,99,060750255006,San Francisco,California,Raleigh Ave,0.73290516696627052442,0.23321267756851248414,106,0667000
2379805,2,98,060750255006,San Francisco,California,Raleigh Ave,0.73290516696627052442,0.23321267756851248414,106,0667000
2379804,1,199,060750255006,San Francisco,California,Havelock St,0.73290516696627052442,0.23321267756851248414,106,0667000
2379803,2,198,060750255006,San Francisco,California,Havelock St,0.73290516696627052442,0.23321267756851248414,106,0667000
2379802,1,99,060750255006,San Francisco,California,Raleigh St,0.73290516696627052442,0.23321267756851248414,106,0667000
2379801,2,98,060750255006,San Francisco,California,Raleigh St,0.73290516696627052442,0.23321267756851248414,106,0667000
2379800,1,99,060750255006,San Francisco,California,Nantucket Ave,0.73290516696627052442,0.23321267756851248414,106,0667000
2379799,2,98,060750255006,San Francisco,California,Nantucket Ave,0.73290516696627052442,0.23321267756851248414,106,0667000
2379798,1,99,060750255006,San Francisco,California,Delano Ave,0.73290516696627052442,0.23321267756851248414,106,0667000
2379797,2,98,060750255006,San Francisco,California,Delano Ave,0.73290516696627052442,0.23321267756851248414,106,0667000
2379796,1,17,060750255006,San Francisco,California,Monterey Blvd,0.73290516696627052442,0.23321267756851248414,106,0667000
2379795,2,98,060750255006,San Francisco,California,Sergeant John V Young St,0.73290516696627052442,0.23321267756851248414,106,0667000
2379794,101,299,060750255006,San Francisco,California,Cotter St,0.73290516696627052442,0.23321267756851248414,106,0667000
2379793,180,298,060750255006,San Francisco,California,Cotter St,0.73290516696627052442,0.23321267756851248414,106,0667000
2379792,201,399,060750255006,San Francisco,California,Tingley St,0.73290516696627052442,0.23321267756851248414,106,0667000
2379791,1,399,060750255006,San Francisco,California,Capistrano Ave,0.73290516696627052442,0.23321267756851248414,106,0667000
2379790,2,398,060750255006,San Francisco,California,Capistrano Ave,0.73290516696627052442,0.23321267756851248414,106,0667000
2379789,1,99,060750255006,San Francisco,California,Colonial Way,0.73290516696627052442,0.23321267756851248414,106,0667000
2379788,2,98,060750255006,San Francisco,California,Colonial Way,0.73290516696627052442,0.23321267756851248414,106,0667000
2379787,45,1899,060750255006,San Francisco,California,San Jose Ave,0.73290516696627052442,0.23321267756851248414,106,0667000
2379786,44,1998,060750255006,San Francisco,California,San Jose Ave,0.73290516696627052442,0.23321267756851248414,106,0667000
2379785,1,799,060750255006,San Francisco,California,Arco Way,0.73290516696627052442,0.23321267756851248414,106,0667000
2379784,2,798,060750255006,San Francisco,California,Arco Way,0.73290516696627052442,0.23321267756851248414,106,0667000
2379783,400,798,060750255006,San Francisco,California,Cayuga Ave,0.73290516696627052442,0.23321267756851248414,106,0667000
2379782,1,99,060750255006,San Francisco,California,San Gabriel Ave,0.73290516696627052442,0.23321267756851248414,106,0667000
2379781,2,98,060750255006,San Francisco,California,San Gabriel Ave,0.73290516696627052442,0.23321267756851248414,106,0667000
2379780,141,399,060750255006,San Francisco,California,Santa Rosa Ave,0.73290516696627052442,0.23321267756851248414,106,0667000
2379779,150,398,060750255006,San Francisco,California,Santa Rosa Ave,0.73290516696627052442,0.23321267756851248414,106,0667000
2379778,1,99,060750255006,San Francisco,California,Otsego Ave,0.73290516696627052442,0.23321267756851248414,106,0667000
2379777,2,98,060750255006,San Francisco,California,Otsego Ave,0.73290516696627052442,0.23321267756851248414,106,0667000
2375634,2000,2198,060750134003,San Francisco,California,Lyon St,0.56086857543759711729,0.33514188986103371375,69,0667000
2375633,2800,3198,060750134003,San Francisco,California,Clay St,0.56086857543759711729,0.33514188986103371375,69,0667000
2375632,2201,2399,060750134003,San Francisco,California,Divisadero St,0.56086857543759711729,0.33514188986103371375,69,0667000
2375631,2200,2398,060750134003,San Francisco,California,Divisadero St,0.56086857543759711729,0.33514188986103371375,69,0667000
2375630,2801,3199,060750134003,San Francisco,California,Washington St,0.56086857543759711729,0.33514188986103371375,69,0667000
2375629,2800,3198,060750134003,San Francisco,California,Washington St,0.56086857543759711729,0.33514188986103371375,69,0667000
2375628,2701,3099,060750134003,San Francisco,California,Jackson St,0.56086857543759711729,0.33514188986103371375,69,0667000
2375627,2101,2299,060750134003,San Francisco,California,Broderick St,0.56086857543759711729,0.33514188986103371375,69,0667000
2375626,2100,2298,060750134003,San Francisco,California,Broderick St,0.56086857543759711729,0.33514188986103371375,69,0667000
2375625,2201,2399,060750134003,San Francisco,California,Scott St,0.56086857543759711729,0.33514188986103371375,69,0667000
2375624,2001,2199,060750134003,San Francisco,California,Baker St,0.56086857543759711729,0.33514188986103371375,69,0667000
2375623,2000,2198,060750134003,San Francisco,California,Baker St,0.56086857543759711729,0.33514188986103371375,69,0667000
2375962,50-98,50-00,060750157001,San Francisco,California,Nido Ave,0.71887715864017375415,0.28489324162995311005,72,0667000
2375961,1,99,060750157001,San Francisco,California,Nido Ave,0.71887715864017375415,0.28489324162995311005,72,0667000
2375960,2,98,060750157001,San Francisco,California,Nido Ave,0.71887715864017375415,0.28489324162995311005,72,0667000
2375959,1201,1299,060750157001,San Francisco,California,Lyon St,0.71887715864017375415,0.28489324162995311005,72,0667000
2375958,1200,1298,060750157001,San Francisco,California,Lyon St,0.71887715864017375415,0.28489324162995311005,72,0667000
2375957,1,99,060750157001,San Francisco,California,Sonora Ln,0.71887715864017375415,0.28489324162995311005,72,0667000
2375956,2,98,060750157001,San Francisco,California,Sonora Ln,0.71887715864017375415,0.28489324162995311005,72,0667000
2375955,1,99,060750157001,San Francisco,California,Arbol Ln,0.71887715864017375415,0.28489324162995311005,72,0667000
2375954,2,98,060750157001,San Francisco,California,Arbol Ln,0.71887715864017375415,0.28489324162995311005,72,0667000
2375953,2301,2599,060750157001,San Francisco,California,Ofarrell St,0.71887715864017375415,0.28489324162995311005,72,0667000
2375952,2500,2598,060750157001,San Francisco,California,Ofarrell St,0.71887715864017375415,0.28489324162995311005,72,0667000
2375951,100,398,060750157001,San Francisco,California,Masonic Ave,0.71887715864017375415,0.28489324162995311005,72,0667000
2375950,2201,2299,060750157001,San Francisco,California,Turk St,0.71887715864017375415,0.28489324162995311005,72,0667000
2375949,1920,2298,060750157001,San Francisco,California,Turk St,0.71887715864017375415,0.28489324162995311005,72,0667000
2375948,1,399,060750157001,San Francisco,California,Anzavista Ave,0.71887715864017375415,0.28489324162995311005,72,0667000
2375947,2,398,060750157001,San Francisco,California,Anzavista Ave,0.71887715864017375415,0.28489324162995311005,72,0667000
2375946,2401,2699,060750157001,San Francisco,California,Geary Blvd,0.71887715864017375415,0.28489324162995311005,72,0667000
2375945,1,399,060750157001,San Francisco,California,St Josephs Ave,0.71887715864017375415,0.28489324162995311005,72,0667000
2375944,2100,2198,060750157001,San Francisco,California,Golden Gate Ave,0.71887715864017375415,0.28489324162995311005,72,0667000
2375943,1,99,060750157001,San Francisco,California,Barcelona Ave,0.71887715864017375415,0.28489324162995311005,72,0667000
2375942,2,98,060750157001,San Francisco,California,Barcelona Ave,0.71887715864017375415,0.28489324162995311005,72,0667000
2375941,1,99,060750157001,San Francisco,California,Vega St,0.71887715864017375415,0.28489324162995311005,72,0667000
2375940,2,98,060750157001,San Francisco,California,Vega St,0.71887715864017375415,0.28489324162995311005,72,0667000
2375939,1,99,060750157001,San Francisco,California,Fortuna Ave,0.71887715864017375415,0.28489324162995311005,72,0667000
2375938,2,98,060750157001,San Francisco,California,Fortuna Ave,0.71887715864017375415,0.28489324162995311005,72,0667000
2375937,1,199,060750157001,San Francisco,California,Terra Vista Ave,0.71887715864017375415,0.28489324162995311005,72,0667000
2375936,2,198,060750157001,San Francisco,California,Terra Vista Ave,0.71887715864017375415,0.28489324162995311005,72,0667000
2375935,1,99,060750157001,San Francisco,California,Encanto Ave,0.71887715864017375415,0.28489324162995311005,72,0667000
2375934,2,98,060750157001,San Francisco,California,Encanto Ave,0.71887715864017375415,0.28489324162995311005,72,0667000
2375933,901,999,060750157001,San Francisco,California,Central Ave,0.71887715864017375415,0.28489324162995311005,72,0667000
2375932,900,998,060750157001,San Francisco,California,Central Ave,0.71887715864017375415,0.28489324162995311005,72,0667000
2375931,2201,2299,060750157001,San Francisco,California,Turk Blvd,0.71887715864017375415,0.28489324162995311005,72,0667000
2375930,1920,2298,060750157001,San Francisco,California,Turk Blvd,0.71887715864017375415,0.28489324162995311005,72,0667000
2375929,951,999,060750157001,San Francisco,California,Presidio Ave,0.71887715864017375415,0.28489324162995311005,72,0667000
2375928,901,1099,060750157001,San Francisco,California,Baker St,0.71887715864017375415,0.28489324162995311005,72,0667000
2375927,900,1098,060750157001,San Francisco,California,Baker St,0.71887715864017375415,0.28489324162995311005,72,0667000
2375440,2101,2499,060750131011,San Francisco,California,Franklin St,0.51465333104339507564,0.07570795320021340669,90,0667000
2375439,2100,2398,060750131011,San Francisco,California,Franklin St,0.51465333104339507564,0.07570795320021340669,90,0667000
2375438,1701,1899,060750131011,San Francisco,California,Pacific Ave,0.51465333104339507564,0.07570795320021340669,90,0667000
2375437,1700,1898,060750131011,San Francisco,California,Pacific Ave,0.51465333104339507564,0.07570795320021340669,90,0667000
2375436,1601,1799,060750131011,San Francisco,California,Broadway,0.51465333104339507564,0.07570795320021340669,90,0667000
2375435,1600,1838,060750131011,San Francisco,California,Broadway,0.51465333104339507564,0.07570795320021340669,90,0667000
2375434,2001,2299,060750131011,San Francisco,California,Van Ness Ave,0.51465333104339507564,0.07570795320021340669,90,0667000
2375433,2001,2199,060750131011,San Francisco,California,US Hwy 101,0.51465333104339507564,0.07570795320021340669,90,0667000
2375432,2200,2498,060750131011,San Francisco,California,Gough St,0.51465333104339507564,0.07570795320021340669,90,0667000
2375431,1700,1898,060750131011,San Francisco,California,Jackson St,0.51465333104339507564,0.07570795320021340669,90,0667000
2375430,1601,1799,060750131011,San Francisco,California,Vallejo St,0.51465333104339507564,0.07570795320021340669,90,0667000
2375429,1601,1799,060750131011,San Francisco,California,Broadway St,0.51465333104339507564,0.07570795320021340669,90,0667000
2375428,1600,1838,060750131011,San Francisco,California,Broadway St,0.51465333104339507564,0.07570795320021340669,90,0667000
2382111,201,499,060750311002,San Francisco,California,Circular Ave,0.66782089746975519490,0.24763250170278160584,59,0667000
2382110,200,498,060750311002,San Francisco,California,Circular Ave,0.66782089746975519490,0.24763250170278160584,59,0667000
2382109,101,499,060750311002,San Francisco,California,Detroit St,0.66782089746975519490,0.24763250170278160584,59,0667000
2382108,100,498,060750311002,San Francisco,California,Detroit St,0.66782089746975519490,0.24763250170278160584,59,0667000
2382107,1,299,060750311002,San Francisco,California,Flood Ave,0.66782089746975519490,0.24763250170278160584,59,0667000
2382106,2,298,060750311002,San Francisco,California,Flood Ave,0.66782089746975519490,0.24763250170278160584,59,0667000
2382105,100,198,060750311002,San Francisco,California,Judson Ave,0.66782089746975519490,0.24763250170278160584,59,0667000
2382104,201,499,060750311002,San Francisco,California,Monterey Blvd,0.66782089746975519490,0.24763250170278160584,59,0667000
2382103,1,199,060750311002,San Francisco,California,Staples Ave,0.66782089746975519490,0.24763250170278160584,59,0667000
2382102,2,198,060750311002,San Francisco,California,Staples Ave,0.66782089746975519490,0.24763250170278160584,59,0667000
2382101,200,598,060750311002,San Francisco,California,Edna St,0.66782089746975519490,0.24763250170278160584,59,0667000
2382100,101,399,060750311002,San Francisco,California,Hearst Ave,0.66782089746975519490,0.24763250170278160584,59,0667000
2382099,100,398,060750311002,San Francisco,California,Hearst Ave,0.66782089746975519490,0.24763250170278160584,59,0667000
2382098,1,299,060750311002,San Francisco,California,Congo St,0.66782089746975519490,0.24763250170278160584,59,0667000
2382097,2,298,060750311002,San Francisco,California,Congo St,0.66782089746975519490,0.24763250170278160584,59,0667000
